feature_set,removed_feature_group,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
Without geography,geography,1.1154347896575927,0.06699581717017754,0.04228854179382324,0.010709778388895736,0.7,0.01,5,3,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7584320875113947,0.7463503649635036,0.77196261682243,0.7580496780128795,0.7488584474885844,0.7567306389597585,0.009015203021591778,63,0.7821330902461258,0.7862931234081963,0.7768942937324602,0.7792088316467342,0.7788840009261403,0.7806826679919314,0.0032661938402112245
Without geography,geography,0.9697097778320313,0.07025707317399145,0.0418060302734375,0.009434815794287251,0.7,0.01,5,3,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.762589928057554,0.7398005439709883,0.7685098406747891,0.7513812154696132,0.7536231884057971,0.7551809433157484,0.009858740038976794,115,0.7874659400544959,0.7932858128305358,0.7773336468375265,0.7842056932966024,0.7827298050139275,0.7850041796066176,0.005278127442476165
Without geography,geography,1.229843521118164,0.062492599007707005,0.04692010879516602,0.021335942840101353,0.7,0.01,5,3,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7593097184377838,0.7406049495875344,0.7728119180633147,0.7583025830258303,0.7557182067703568,0.7573494751769639,0.01026526455632075,42,0.7882111034955449,0.7928388746803069,0.7849941383352872,0.7858464384828863,0.7858801672085463,0.7875541444405143,0.0028506862183351827
Without geography,geography,1.2275136470794679,0.03965781169135951,0.04565286636352539,0.01360286525104064,0.7,0.01,5,3,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7590579710144928,0.740200546946217,0.765315739868049,0.7562097516099356,0.7518248175182481,0.7545217653913886,0.008394130920073201,137,0.7915049097967573,0.7974038015762633,0.78125,0.7850380974370815,0.7848810079328045,0.7880155633485814,0.005740699330003169
Without geography,geography,0.29531235694885255,0.02292234901689118,0.03016180992126465,0.011834859794132246,0.7,0.01,5,5,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7600700525394045,0.7419928825622776,0.7786811201445348,0.7627573858549687,0.7537777777777778,0.7594558437757926,0.011984023796562894,19,0.7809944751381216,0.7792032410533424,0.7741935483870968,0.7779995564426703,0.7786259541984732,0.7782033550439408,0.00224003556902559
Without geography,geography,0.3582770347595215,0.026065164354402218,0.04259624481201172,0.016873531794388455,0.7,0.01,5,5,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7580786026200873,0.7408726625111309,0.7721866422689845,0.7649186256781193,0.7567084078711985,0.758552988189904,0.010417478567368287,25,0.7828961869076482,0.7841191066997518,0.7701384161561152,0.7790463398253862,0.7759836251989993,0.7784367349575801,0.005048316963591731
Without geography,geography,0.8321070671081543,0.04689798678326408,0.047967720031738284,0.012945925861509597,0.7,0.01,5,5,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7581818181818182,0.7422303473491774,0.77196261682243,0.7619926199261993,0.7509090909090909,0.757055298637743,0.010054147138372424,50,0.7803547066848567,0.7818853974121996,0.7726423902894491,0.7769850402761795,0.7760501276398236,0.7775835324605017,0.0032652674572752646
Without geography,geography,0.9523137092590332,0.17141906920767083,0.03310751914978027,0.0061008267868828325,0.7,0.01,5,5,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7579329102447869,0.7422867513611615,0.7685098406747891,0.7552703941338221,0.7504553734061931,0.7548910539641505,0.008641896159827394,121,0.7853260869565217,0.7910927456382002,0.7735273409997653,0.7795130914101975,0.7782679359182726,0.7815454401845915,0.0060762936356440695
Without geography,geography,1.4963162899017335,0.060964896304121885,0.0459589958190918,0.006410355309355912,0.7,0.01,5,5,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7534121929026387,0.7417582417582418,0.7700934579439253,0.7598896044158233,0.7516040329972502,0.7553515060035758,0.009386168614412355,110,0.785175017158545,0.7893518518518519,0.7788980070339977,0.7862419205909511,0.783457249070632,0.7846248091411956,0.0034473807444213435
Without geography,geography,1.24328556060791,0.2895373689323644,0.057301664352416994,0.007621195969567991,0.7,0.01,5,5,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7629427792915532,0.742960944595822,0.7692307692307693,0.757548032936871,0.7555147058823529,0.7576394463874736,0.008746032227582669,35,0.7864453036161019,0.7961254612546126,0.7787985865724382,0.7821667821667821,0.7833993937980881,0.7853871054816046,0.005901900192391739
Without geography,geography,0.5808234214782715,0.05758161881337352,0.025120878219604494,0.003163016514720504,0.7,0.01,7,1,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.759825327510917,0.7475642161204605,0.7841726618705036,0.7717099373321397,0.7644444444444445,0.765543317455693,0.012183847419860358,1,0.7939367311072056,0.8004489337822671,0.7915448617045199,0.7957276368491322,0.7949809545149003,0.7953278235916049,0.002924102505777213
Without geography,geography,0.787677812576294,0.10345473016131836,0.022576904296875,0.0052367439818507945,0.7,0.01,7,1,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7583774250440917,0.7415329768270945,0.7807971014492754,0.7685433422698839,0.7573333333333333,0.7613168357847357,0.013020081788370717,8,0.8007985803016859,0.805323708549515,0.7943456452348381,0.8002689979825152,0.8004499437570304,0.8002373751651168,0.0034912578100949583
Without geography,geography,1.881836223602295,0.15204886058422884,0.04976468086242676,0.02011958034357648,0.7,0.01,7,1,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7590579710144928,0.7372262773722628,0.7698042870456664,0.7555147058823529,0.7529626253418414,0.7549131733313232,0.010544357571931597,119,0.8053137883646359,0.8133302260545328,0.8043986897519888,0.806384455239417,0.8077012294131292,0.8074256777647408,0.003151079079689247
Without geography,geography,1.9516468048095703,0.1543974614583304,0.06267733573913574,0.013890106580019549,0.7,0.01,7,1,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7556766575840145,0.7411444141689373,0.7675070028011205,0.7614678899082569,0.7548209366391184,0.7561233802202895,0.008768306463976255,81,0.8100391434492287,0.8216693792141363,0.8039585296889726,0.8112767940354148,0.8098903662234663,0.8113668425222438,0.0057441489733940304
Without geography,geography,2.5071660041809083,0.13399587496738538,0.07756853103637695,0.013164112020794634,0.7,0.01,7,1,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7641681901279708,0.7410138248847926,0.77196261682243,0.7548209366391184,0.7617295308187673,0.7587390198586158,0.01041937114467838,23,0.8166009738001391,0.825964252116651,0.8149373670527063,0.8198408984557791,0.8194802154062281,0.8193647413663008,0.003769181779755128
Without geography,geography,2.4614445686340334,0.14982820404163644,0.08563709259033203,0.026470102487124354,0.7,0.01,7,1,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7561643835616438,0.7427007299270073,0.7614593077642656,0.7564575645756457,0.7566574839302111,0.7546878939517547,0.006304525148571799,130,0.8161476355247982,0.8304886602758943,0.8105538388400285,0.8207058823529412,0.8187793427230047,0.8193350719433333,0.006540035085141927
Without geography,geography,0.5681882381439209,0.0648206361732658,0.05153083801269531,0.014865791532798614,0.7,0.01,7,3,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7552447552447552,0.743566992014197,0.7801801801801802,0.7614761476147615,0.7595385980479148,0.7600013346203617,0.011851478143119397,14,0.7878920815968414,0.7924865831842576,0.7831136922046013,0.7873423323744191,0.7896745230078563,0.7881018424735953,0.0030725160206194315
Without geography,geography,0.5557998657226563,0.06557433298958172,0.02641301155090332,0.005285910588142372,0.7,0.01,7,3,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7578947368421053,0.7377777777777778,0.7770700636942676,0.7668766876687669,0.7619893428063943,0.7603217217578624,0.012964375508537867,13,0.7904403629121487,0.7973063973063973,0.7874407047662073,0.7931188561215371,0.7913023985653441,0.7919217439343269,0.0032583848750965044
Without geography,geography,1.3785490036010741,0.09315591239594365,0.051608848571777347,0.01215248694825952,0.7,0.01,7,3,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7583710407239819,0.7357798165137615,0.772093023255814,0.7596330275229358,0.7557182067703568,0.75631902295737,0.01171522488059141,75,0.7949771689497717,0.8024146737868586,0.793939393939394,0.7930555555555555,0.7952865064695009,0.7959346597402162,0.0033346004211260265
Without geography,geography,1.4504773139953613,0.1791259859949683,0.059568595886230466,0.017476732591506554,0.7,0.01,7,3,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7549549549549549,0.7363636363636363,0.7686567164179104,0.7589367552703942,0.7577413479052824,0.7553306821824355,0.010547874277122914,113,0.802007299270073,0.8099976857208979,0.7959709533848677,0.7986111111111112,0.7948777648428406,0.800292962865958,0.005439730800456179
Without geography,geography,2.2721508979797362,0.09518406233550983,0.08743715286254883,0.055536438388286626,0.7,0.01,7,3,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7579908675799086,0.7386046511627907,0.7749766573295985,0.7583025830258303,0.7615526802218114,0.758285487863988,0.011633504292759703,28,0.8047937312744872,0.8134799906388954,0.800658978583196,0.8039169969689904,0.8040271599157106,0.805375371476256,0.004294462705225716
Without geography,geography,2.498140001296997,0.051243241045581596,0.0657658576965332,0.02601364337302186,0.7,0.01,7,3,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7556766575840145,0.7369385884509624,0.7663551401869159,0.7589367552703942,0.758494031221304,0.7552802345427182,0.009827769844008214,114,0.8055109070034443,0.8133302260545328,0.801697712803584,0.804490177736202,0.8037470725995316,0.8057552192394588,0.003988402139370138
Without geography,geography,0.5387262344360352,0.08024991233209082,0.028710126876831055,0.007546397864687411,0.7,0.01,7,5,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7622377622377622,0.7451327433628319,0.781981981981982,0.7660714285714286,0.7561837455830389,0.7623215323474087,0.012113867359988427,2,0.7854625550660793,0.7865921787709497,0.7798573975044564,0.7825702278257023,0.7849966510381782,0.7838958020410731,0.002408438881393328
Without geography,geography,0.7150492668151855,0.10629083274862194,0.028765439987182617,0.009212334496489382,0.7,0.01,7,5,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7649122807017544,0.7369353410097431,0.7803992740471869,0.7650765076507651,0.7632508833922261,0.7621148573603351,0.014044325844747475,4,0.7858250276854928,0.7930185723875587,0.7812781278127813,0.7895087797288286,0.7837958818263205,0.7866852778881964,0.00415713107350257
Without geography,geography,1.3546554565429687,0.12404722059974896,0.05110640525817871,0.0124540858317272,0.7,0.01,7,5,300,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 0.7}",0.7576853526220615,0.7387717690192483,0.7753960857409133,0.7604070305272895,0.7561643835616438,0.7576849242942313,0.011671457397369266,34,0.7901572112098428,0.7956491552881277,0.7856644170351408,0.7892066420664207,0.7876537479693665,0.7896662347137797,0.0033559579720150207
Without geography,geography,1.543492078781128,0.05215754937957452,0.07093939781188965,0.017452295074349904,0.7,0.01,7,5,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7594254937163375,0.7420237010027347,0.7713754646840149,0.7564102564102564,0.7545787545787546,0.7567627340784197,0.009410157146495145,60,0.7922814982973894,0.8023148148148148,0.7860975040821087,0.794002306805075,0.7887520334650244,0.7926896314928825,0.005540661787010191
Without geography,geography,2.0380951881408693,0.07820341976861354,0.09689450263977051,0.013544493845293958,0.7,0.01,7,5,500,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 0.7}",0.7563636363636363,0.7331486611265005,0.7744360902255639,0.7564575645756457,0.7541589648798521,0.7549129834342396,0.013114084742023906,120,0.7988993350149048,0.8032786885245902,0.7938895417156286,0.7960848287112561,0.7951469902006533,0.7974598768334067,0.0033441921033688857
Without geography,geography,2.508740758895874,0.17550081004686072,0.08446874618530273,0.03297824420670845,0.7,0.01,7,5,500,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7570518653321201,0.743801652892562,0.7695202257761053,0.7562097516099356,0.7569060773480663,0.7566979145917578,0.008137962225015899,64,0.7954233409610983,0.8096901933379921,0.7918040508714084,0.7973004421689551,0.7966300023402761,0.7981696059359461,0.006064849900295436
Without geography,geography,0.2596930980682373,0.04147524486584863,0.028930091857910158,0.006451512574638395,0.7,0.05,3,1,100,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 0.7}",0.7580496780128795,0.7377201112140871,0.7689429373246024,0.7592592592592593,0.754337899543379,0.7556619770708414,0.010185177385928968,101,0.7707137938948818,0.7727166549871526,0.7706293706293706,0.7724233341019138,0.768369489153254,0.7709705285533145,0.001556104678970303
Without geography,geography,0.3678624629974365,0.11911386996091322,0.04257082939147949,0.038304879102254295,0.7,0.05,3,1,100,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7651376146788991,0.7419651056014692,0.7711069418386491,0.7576601671309192,0.7483989021043,0.7568537462708474,0.010635623020415309,55,0.7714154832798901,0.7746446049871825,0.7722818478768082,0.7717366368433127,0.7725162488393686,0.7725189643653125,0.0011317496643789072
